CustomerID,segment,recency_days,total_orders,total_revenue,avg_order_value,is_churned,churn_status
12876,Loyal,57,4,4081.79,24.010529,0,Active
12877,Champions,3,20,2955.17,10.668484,0,Active
12878,Lost,236,2,854.99,18.191277,1,Churned
12879,Loyal,44,3,573.22,57.322000,0,Active
12880,Lost,381,2,640.13,17.781389,1,Churned
12881,Lost,275,1,298.00,42.571429,1,Churned
12882,Potential,9,2,1463.04,112.541538,0,Active
12883,Loyal,24,4,703.47,16.749286,0,Active
12884,Potential,88,1,309.05,44.150000,0,Active
12885,Potential,63,3,1175.22,16.552394,0,Active
12886,Potential,67,2,1378.40,16.809756,0,Active
12887,Lost,383,1,222.40,17.107692,1,Churned
12888,Lost,214,2,354.12,70.824000,1,Churned
12889,Lost,381,4,385.46,15.418400,1,Churned
12890,Potential,24,2,717.27,5.160216,0,Active
12891,Lost,185,11,840.50,76.409091,1,Churned
12892,Lost,396,1,263.38,14.632222,1,Churned
12893,Potential,30,1,188.14,5.533529,0,Active
12894,Lost,575,1,157.35,7.492857,1,Churned
12895,Potential,42,2,372.80,16.945455,0,Active
12897,Lost,204,4,514.25,36.732143,1,Churned
12898,Lost,463,2,310.96,9.717500,1,Churned
12899,Lost,413,1,366.40,21.552941,1,Churned
12900,Lost,422,1,340.33,26.179231,1,Churned
12901,Champions,8,28,17654.54,152.194310,0,Active
12902,Lost,264,1,138.68,13.868000,1,Churned
12903,Lost,428,1,833.53,20.330000,1,Churned
12904,Potential,18,2,509.58,7.077500,0,Active
12905,Lost,576,2,1018.42,18.859630,1,Churned
12906,Champions,11,5,2919.81,46.346190,0,Active
12907,Lost,395,2,508.91,20.356400,1,Churned
12908,"At Risk",176,5,1776.00,355.200000,1,Churned
12909,Loyal,39,8,3103.19,19.640443,0,Active
12910,Champions,23,13,5796.52,42.310365,0,Active
12911,Lost,551,1,1680.47,6.776089,1,Churned
12912,Champions,2,5,1662.30,69.262500,0,Active
12913,Champions,4,13,6700.86,69.800625,0,Active
12914,Lost,400,1,223.98,24.886667,1,Churned
12915,"At Risk",148,4,1174.75,16.092466,1,Churned
12916,"At Risk",138,7,4654.02,25.293587,1,Churned
12917,"At Risk",128,6,4359.20,87.184000,1,Churned
12918,Lost,626,1,10953.50,10953.500000,1,Churned
12919,Champions,8,6,1335.19,26.703800,0,Active
12920,Loyal,17,4,488.09,8.134833,0,Active
12921,Champions,9,74,35921.04,23.416584,0,Active
12922,"At Risk",161,1,405.38,14.477857,1,Churned
12923,Potential,64,3,789.87,12.739839,0,Active
12924,Potential,88,12,2469.40,33.370270,0,Active
12925,Loyal,4,3,729.33,14.586600,0,Active
12926,Lost,411,4,1548.46,5.651314,1,Churned
12927,Lost,394,1,197.31,17.937273,1,Churned
12928,Loyal,35,12,4304.89,24.049665,0,Active
12929,Lost,311,1,117.85,14.731250,1,Churned
12930,Potential,78,2,415.80,16.632000,0,Active
12931,Champions,21,57,92347.34,423.611651,0,Active
12932,Lost,539,8,1698.56,17.879579,1,Churned
12933,Champions,24,8,1687.03,5.699426,0,Active
12934,Lost,736,1,181.65,90.825000,1,Churned
12935,Champions,2,15,4243.86,16.708110,0,Active
12936,Loyal,17,4,1063.90,17.159677,0,Active
12937,Champions,15,9,3097.61,14.274700,0,Active
12938,Potential,25,1,114.14,12.682222,0,Active
12939,Potential,64,20,25264.80,293.776744,0,Active
12940,Potential,54,2,913.54,9.227677,0,Active
12941,Lost,724,1,377.49,13.981111,1,Churned
12942,"At Risk",131,3,942.65,10.358791,1,Churned
12943,Lost,558,2,496.50,19.860000,1,Churned
12944,Potential,35,2,604.51,20.150333,0,Active
12945,Lost,288,2,900.11,17.649216,1,Churned
12946,Lost,436,1,324.45,16.222500,1,Churned
12947,"At Risk",143,6,1908.03,16.737105,1,Churned
12948,Champions,16,9,2317.43,18.539440,0,Active
12949,Champions,30,22,15526.70,21.715664,0,Active
12950,Loyal,2,3,1843.00,80.130435,0,Active
12951,Champions,8,15,3213.72,16.565567,0,Active
12952,Loyal,5,4,1387.79,17.566962,0,Active
12953,Potential,9,2,828.81,17.266875,0,Active
12954,Lost,638,1,162.45,16.245000,1,Churned
12955,Champions,1,11,4757.16,26.428667,0,Active
12956,Lost,306,4,521.89,12.425952,1,Churned
12957,Champions,9,13,8706.97,17.769327,0,Active
12958,Lost,400,2,539.49,9.464737,1,Churned
12959,Lost,484,1,150.95,18.868750,1,Churned
12960,Lost,413,4,1322.07,18.886714,1,Churned
12961,Lost,379,1,211.99,5.299750,1,Churned
12962,Potential,7,2,266.39,16.649375,0,Active
12963,Champions,8,12,3601.59,18.955737,0,Active
12964,Lost,437,1,132.24,5.086154,1,Churned
12965,Potential,89,1,771.91,7.081743,0,Active
12966,Potential,9,1,160.18,16.018000,0,Active
12967,Lost,358,3,4306.92,53.836500,1,Churned
12968,"At Risk",112,1,135.95,27.190000,0,Active
12969,Lost,602,1,122.45,24.490000,1,Churned
12970,Champions,7,10,1524.97,3.981645,0,Active
12971,Champions,3,116,15972.79,37.583035,0,Active
12972,Lost,413,4,1161.20,15.080519,1,Churned
12973,Lost,413,1,385.55,64.258333,1,Churned
12974,Lost,197,2,408.95,12.779688,1,Churned
12975,Lost,436,6,2100.09,18.750804,1,Churned
12976,Lost,211,8,3156.38,20.495974,1,Churned
12977,"At Risk",156,4,517.63,8.773390,1,Churned
12978,Lost,385,5,2502.82,15.354724,1,Churned
12979,Lost,729,1,517.70,9.244643,1,Churned
12980,"At Risk",157,21,16245.78,312.418846,1,Churned
12981,Potential,29,2,372.22,18.611000,0,Active
12982,Lost,242,8,2744.81,15.420281,1,Churned
12983,Lost,598,1,490.08,16.336000,1,Churned
12984,Potential,18,1,97.50,24.375000,0,Active
12985,Potential,0,2,1239.38,16.307632,0,Active
12986,Lost,428,10,2729.84,26.763137,1,Churned
12987,Potential,73,5,1312.21,19.881970,0,Active
12988,Lost,292,1,535.32,5.818696,1,Churned
12989,Champions,3,33,13551.75,139.708763,0,Active
12990,Loyal,31,7,955.50,35.388889,0,Active
12991,Loyal,23,3,764.82,16.996000,0,Active
12992,Lost,725,1,93.35,15.558333,1,Churned
12993,Champions,23,8,1259.63,16.574079,0,Active
12994,Loyal,4,3,974.42,15.974098,0,Active
12995,Potential,85,1,211.32,70.440000,0,Active
12996,Lost,375,1,355.50,16.159091,1,Churned
12997,Champions,22,8,2110.91,19.728131,0,Active
12998,Lost,492,3,920.08,15.863448,1,Churned
12999,Lost,196,3,455.88,16.281429,1,Churned
13000,"At Risk",106,4,1032.50,16.653226,0,Active
13001,Champions,4,33,24172.10,23.559552,0,Active
13002,Lost,318,3,414.13,18.005652,1,Churned
13003,"At Risk",105,3,149.05,24.841667,0,Active
13004,Champions,11,36,11650.85,14.295521,0,Active
13005,"At Risk",173,4,999.68,17.851429,1,Churned
13006,Potential,56,1,81.57,20.392500,0,Active
13007,Lost,579,1,175.25,15.931818,1,Churned
13008,Lost,323,3,612.13,17.489429,1,Churned
13009,Lost,672,1,234.00,58.500000,1,Churned
13010,Lost,374,2,330.12,27.510000,1,Churned
13011,Lost,372,1,101.10,16.850000,1,Churned
13012,Champions,9,11,2972.83,19.304091,0,Active
13013,Champions,1,29,12625.77,22.790199,0,Active
13014,Champions,10,11,5381.08,24.022679,0,Active
13015,Loyal,53,11,6586.42,18.872264,0,Active
13016,Potential,73,3,789.89,16.806170,0,Active
13017,Potential,7,1,204.00,204.000000,0,Active
13018,Champions,16,35,9763.16,16.190978,0,Active
13019,Lost,379,6,1229.95,22.362727,1,Churned
13020,Lost,562,2,618.96,15.870769,1,Churned
13021,Champions,4,17,4887.24,19.016498,0,Active
13022,Lost,429,1,65.30,13.060000,1,Churned
13023,Potential,64,3,1449.03,19.066184,0,Active
13024,Lost,470,2,555.87,17.931290,1,Churned
13025,Lost,731,1,323.39,24.876154,1,Churned
13026,Champions,1,9,1733.08,21.135122,0,Active
13027,"At Risk",113,19,17335.20,201.572093,0,Active
13028,Potential,22,2,661.32,14.696000,0,Active
13029,Champions,30,5,1927.30,113.370588,0,Active
13030,Potential,11,2,1227.22,7.718365,0,Active
13031,Lost,407,5,3419.27,7.860391,1,Churned
13032,Loyal,52,9,2843.55,13.412972,0,Active
13033,Lost,357,2,220.55,16.965385,1,Churned
13034,Loyal,54,3,922.68,16.776000,0,Active
13035,Potential,73,3,1364.20,32.480952,0,Active
13036,Lost,684,1,307.10,51.183333,1,Churned
13037,"At Risk",138,12,3914.95,16.874784,1,Churned
13038,Potential,80,3,908.46,32.445000,0,Active
13039,Lost,584,4,1010.73,18.376909,1,Churned
13040,Potential,8,2,676.99,15.743953,0,Active
13041,Lost,450,4,799.13,22.832286,1,Churned
13042,Lost,598,3,1556.54,7.821809,1,Churned
13043,Lost,273,1,516.42,39.724615,1,Churned
13044,Lost,291,11,4853.90,11.584487,1,Churned
13045,"At Risk",99,3,808.92,17.976000,0,Active
13046,Loyal,30,3,949.25,16.950893,0,Active
13047,Loyal,31,24,8795.16,22.266228,0,Active
13048,Champions,14,9,4084.21,15.239590,0,Active
13049,Potential,64,4,1408.24,54.163077,0,Active
13050,Champions,14,35,12344.53,12.234420,0,Active
13051,Lost,578,2,155.80,38.950000,1,Churned
13052,Lost,212,7,3168.53,12.523834,1,Churned
13053,Lost,621,1,127.65,7.508824,1,Churned
13055,Potential,78,4,2321.11,15.072143,0,Active
13056,Lost,551,1,209.48,11.025263,1,Churned
13057,Lost,530,3,722.09,17.611951,1,Churned
13058,Loyal,24,3,271.40,33.925000,0,Active
13059,Lost,249,10,2303.17,11.401832,1,Churned
13060,Lost,253,1,307.53,20.502000,1,Churned
13061,Potential,72,1,248.61,24.861000,0,Active
13062,Lost,191,1,346.98,31.543636,1,Churned
13063,Lost,480,1,188.40,15.700000,1,Churned
13064,Champions,12,6,1680.74,17.880213,0,Active
13065,Lost,373,5,1260.91,16.590921,1,Churned
13066,Potential,24,2,470.80,9.808333,0,Active
13067,Potential,82,3,508.51,15.890938,0,Active
13068,Potential,10,2,344.00,172.000000,0,Active
13069,Champions,0,38,9683.13,8.676640,0,Active
13070,Lost,192,4,751.70,22.778788,1,Churned
13071,Lost,612,1,129.22,10.768333,1,Churned
13072,Lost,266,1,177.15,25.307143,1,Churned
13073,Lost,411,2,418.08,15.484444,1,Churned
13074,Lost,511,4,1378.74,47.542759,1,Churned
13075,"At Risk",129,1,919.61,41.800455,1,Churned
13076,Lost,457,1,135.40,15.044444,1,Churned
13077,Champions,1,11,3064.67,8.831902,0,Active
13078,Champions,3,57,29532.45,36.869476,0,Active
13079,Champions,4,6,419.18,24.657647,0,Active
13080,"At Risk",179,4,280.73,14.775263,1,Churned
13081,Champions,11,28,59205.15,25.150871,0,Active
13082,"At Risk",126,21,7335.75,56.866279,1,Churned
13083,Loyal,4,3,395.43,17.974091,0,Active
13084,Lost,491,1,122.40,61.200000,1,Churned
13085,"At Risk",157,8,2433.28,28.967619,1,Churned
13086,Lost,382,1,439.33,9.347447,1,Churned
13087,Lost,726,1,313.64,20.909333,1,Churned
13088,Lost,417,1,236.11,11.805500,1,Churned
13089,Champions,2,203,116737.86,34.722742,0,Active
13090,Champions,8,24,14103.09,49.834240,0,Active
13091,Loyal,28,3,2321.82,51.596000,0,Active
13092,Potential,70,12,2140.28,20.383619,0,Active
13093,Lost,275,55,54943.65,52.327286,1,Churned
13094,Champions,21,13,2433.12,76.035000,0,Active
13095,Potential,70,1,74.40,12.400000,0,Active
13096,Lost,394,1,419.70,419.700000,1,Churned
13097,Loyal,32,28,13389.22,13.165408,0,Active
13098,Champions,1,28,28882.44,50.493776,0,Active
13099,"At Risk",99,1,207.36,207.360000,0,Active
13101,Lost,234,4,695.40,13.635294,1,Churned
13102,Champions,1,37,11696.92,23.774228,0,Active
13103,Loyal,39,3,709.64,21.504242,0,Active
13104,Champions,3,9,1709.10,56.970000,0,Active
13105,Lost,436,1,72.00,72.000000,1,Churned
13106,"At Risk",133,2,603.46,37.716250,1,Churned
13107,Loyal,44,9,5253.07,29.511629,0,Active
13108,Lost,372,2,1098.52,24.411556,1,Churned
13109,Loyal,59,3,1134.03,16.200429,0,Active
13110,Loyal,31,12,2957.47,11.735992,0,Active
13111,Lost,718,1,321.88,26.823333,1,Churned
13112,Lost,541,1,20.60,10.300000,1,Churned
13113,Champions,0,37,18625.73,47.514617,0,Active
13114,Lost,730,1,234.38,14.648750,1,Churned
13115,Champions,11,10,5494.70,17.499045,0,Active
13116,"At Risk",138,1,501.14,16.704667,1,Churned
13117,Champions,21,18,2643.81,14.062819,0,Active
13118,Champions,19,9,2415.41,16.320338,0,Active
13119,Lost,668,1,134.90,12.263636,1,Churned
13120,Lost,238,1,30.60,30.600000,1,Churned
13121,Lost,269,1,283.73,5.674600,1,Churned
13122,"At Risk",94,2,922.39,16.770727,0,Active
13123,Lost,472,2,506.75,11.261111,1,Churned
13124,Potential,89,4,4782.45,16.048490,0,Active
13125,Lost,523,1,158.57,7.550952,1,Churned
13126,Champions,4,13,3998.25,15.929283,0,Active
13127,Potential,77,1,259.17,17.278000,0,Active
13128,Lost,631,1,263.50,263.500000,1,Churned
13129,Lost,452,2,233.25,21.204545,1,Churned
13130,"At Risk",94,1,64.00,32.000000,0,Active
13131,Champions,23,7,3313.77,22.240067,0,Active
13132,Lost,261,1,77.30,25.766667,1,Churned
13133,Lost,273,3,200.45,16.704167,1,Churned
13134,Potential,85,6,2475.23,20.456446,0,Active
13135,Lost,196,2,3371.45,187.302778,1,Churned
13136,Loyal,56,13,6274.56,19.919238,0,Active
13137,Champions,10,16,7712.70,5.352325,0,Active
13138,Champions,22,7,1467.24,14.820606,0,Active
13139,Champions,16,8,8202.98,30.954642,0,Active
13140,"At Risk",108,5,1215.68,9.964590,0,Active
13141,Potential,84,17,7668.58,18.043718,0,Active
13142,Potential,19,1,307.09,13.351739,0,Active
13143,Lost,584,1,405.10,17.613043,1,Churned
13144,Lost,332,2,135.35,22.558333,1,Churned
13145,Loyal,39,7,1423.52,142.352000,0,Active
13146,Potential,26,1,228.91,13.465294,0,Active
13147,Loyal,10,4,712.80,178.200000,0,Active
13148,Champions,29,26,8621.81,10.872396,0,Active
13149,Loyal,14,4,1676.06,19.489070,0,Active
13150,Lost,484,3,449.97,56.246250,1,Churned
13151,Lost,295,3,2580.74,14.663295,1,Churned
13152,Lost,417,7,2146.38,15.899111,1,Churned
13153,Potential,5,1,486.22,32.414667,0,Active
13154,Lost,399,3,1624.84,17.471398,1,Churned
13155,Loyal,33,6,1750.18,10.671829,0,Active
13156,Lost,385,3,1586.54,15.255192,1,Churned
13157,Loyal,49,9,5687.36,22.658805,0,Active
13158,"At Risk",94,5,1508.18,15.081800,0,Active
13159,Loyal,8,4,1437.85,11.883058,0,Active
13160,Potential,22,1,91.80,22.950000,0,Active
13161,Lost,313,2,478.88,14.084706,1,Churned
13162,"At Risk",122,16,9275.49,38.972647,1,Churned
13163,Lost,610,1,17.65,8.825000,1,Churned
13164,Lost,569,2,372.20,37.220000,1,Churned
13165,Loyal,46,3,1451.16,29.615510,0,Active
13166,Lost,283,2,884.18,12.814203,1,Churned
13167,Champions,18,5,1125.15,13.890741,0,Active
13168,Loyal,36,5,1875.31,10.418389,0,Active
13169,Potential,63,3,840.08,46.671111,0,Active
13170,Potential,26,1,116.01,3.625313,0,Active
13171,Loyal,21,3,468.41,10.182826,0,Active
13172,Lost,400,1,69.60,69.600000,1,Churned
13173,Champions,4,11,2639.35,10.557400,0,Active
13174,Champions,16,12,9494.84,8.387668,0,Active
13175,Lost,582,2,831.45,18.075000,1,Churned
13176,Potential,46,1,492.84,6.845000,0,Active
13177,Potential,64,2,512.20,17.073333,0,Active
13178,Champions,26,21,14059.19,20.464614,0,Active
13179,Lost,618,1,572.31,16.832647,1,Churned
13180,Lost,607,1,86.10,21.525000,1,Churned
13181,Lost,381,1,359.69,18.931053,1,Churned
13182,Potential,45,1,121.18,11.016364,0,Active
13183,Champions,7,15,7036.18,45.103718,0,Active
13184,Champions,14,10,1701.29,9.399392,0,Active
13185,Lost,267,1,71.40,71.400000,1,Churned
13186,Loyal,39,3,1575.89,19.947975,0,Active
13187,Lost,337,4,367.01,5.734531,1,Churned
13188,Potential,11,1,114.60,57.300000,0,Active
13189,Potential,18,2,260.68,8.988966,0,Active
13190,Lost,544,3,570.66,33.568235,1,Churned
13191,Lost,658,1,164.69,2.791356,1,Churned
13192,"At Risk",95,6,2558.58,15.793704,0,Active
13193,Potential,61,1,117.88,4.064828,0,Active
13194,"At Risk",135,2,472.78,47.278000,1,Churned
13195,Lost,414,1,172.38,3.315000,1,Churned
13196,Champions,11,7,3068.84,16.323617,0,Active
13197,Lost,609,1,373.01,19.632105,1,Churned
13198,Champions,10,8,4974.23,15.841497,0,Active
13199,Champions,3,67,16432.89,79.385942,0,Active
13200,Loyal,19,4,870.09,18.915000,0,Active
13201,Lost,502,4,1240.61,14.097841,1,Churned
13202,Lost,394,7,1580.30,22.902899,1,Churned
13203,Champions,9,10,2648.25,15.670118,0,Active
13204,Lost,731,1,966.66,16.958947,1,Churned
13205,Lost,443,1,2803.20,2803.200000,1,Churned
13206,Lost,400,13,8377.32,14.418795,1,Churned
13207,Loyal,15,4,535.86,41.220000,0,Active
13208,Loyal,58,9,1988.50,7.828740,0,Active
13209,Champions,30,13,8509.51,23.250027,0,Active
13210,"At Risk",93,1,353.48,16.067273,0,Active
13211,Champions,10,10,2729.32,13.249126,0,Active
13212,Loyal,19,3,788.08,5.549859,0,Active
13213,Loyal,56,11,3851.52,18.880000,0,Active
13214,Lost,417,7,3264.23,14.254279,1,Churned
13215,Lost,402,1,81.60,81.600000,1,Churned
13216,Lost,267,1,333.74,66.748000,1,Churned
13217,"At Risk",122,4,666.48,133.296000,1,Churned
13218,"At Risk",127,1,62.64,12.528000,1,Churned
13219,Lost,618,1,76.23,6.930000,1,Churned
13220,Potential,78,5,1336.09,25.209245,0,Active
13221,Lost,240,2,847.41,12.839545,1,Churned
13222,Lost,577,1,88.50,88.500000,1,Churned
13223,Lost,200,6,969.12,74.547692,1,Churned
13224,Potential,60,2,2155.95,19.962500,0,Active
13225,Champions,3,16,16260.07,130.080560,0,Active
13226,Lost,273,2,312.46,11.159286,1,Churned
13227,Lost,201,1,257.70,28.633333,1,Churned
13228,Potential,81,1,358.00,179.000000,0,Active
13229,Lost,225,1,160.95,16.095000,1,Churned
13230,Champions,4,30,6360.78,4.750396,0,Active
13232,Champions,12,7,1357.60,6.558454,0,Active
13233,Potential,74,4,1176.46,15.479737,0,Active
13234,Lost,672,2,356.95,5.665873,1,Churned
13235,Lost,212,1,1031.07,17.777069,1,Churned
13236,Potential,24,2,744.85,20.690278,0,Active
13237,Lost,387,1,643.00,26.791667,1,Churned
13238,Champions,17,6,1006.63,21.417660,0,Active
13239,Lost,261,5,1594.69,17.147204,1,Churned
13240,"At Risk",96,8,1738.52,7.526061,0,Active
13241,Lost,411,1,115.58,2.751905,1,Churned
13242,"At Risk",112,7,699.40,19.982857,0,Active
13243,Lost,203,5,1278.04,5.809273,1,Churned
13244,"At Risk",92,1,121.74,4.508889,0,Active
13245,Potential,50,2,989.22,21.982667,0,Active
13246,Champions,18,11,3387.43,8.937810,0,Active
13247,Loyal,17,4,501.12,20.044800,0,Active
13248,"At Risk",124,2,465.68,17.910769,1,Churned
13249,"At Risk",92,9,1608.93,45.969429,0,Active
13250,Lost,460,2,256.04,12.802000,1,Churned
13251,Lost,402,1,252.68,10.107200,1,Churned
13252,Lost,394,2,399.30,21.015789,1,Churned
13253,"At Risk",156,4,2951.11,39.348133,1,Churned
13254,Lost,376,1,51.41,12.852500,1,Churned
13255,Loyal,9,3,904.46,28.264375,0,Active
13257,Lost,436,1,149.75,21.392857,1,Churned
13258,Champions,11,5,1035.18,22.503913,0,Active
13259,Potential,61,9,1433.38,4.424012,0,Active
13260,Potential,61,1,557.62,69.702500,0,Active
13261,Lost,268,2,944.10,104.900000,1,Churned
13262,Lost,263,3,573.45,11.469000,1,Churned
13263,Champions,1,39,8704.69,4.533693,0,Active
13264,Lost,442,1,722.56,19.014737,1,Churned
13265,Loyal,53,5,2107.66,23.161099,0,Active
13266,Champions,11,19,6135.04,19.983844,0,Active
13267,Champions,2,36,9758.26,22.906714,0,Active
13268,Champions,17,11,3214.69,7.306114,0,Active
13269,Champions,1,28,8891.70,17.819038,0,Active
13270,Lost,366,1,1180.00,590.000000,1,Churned
13271,Potential,37,1,217.38,2.264375,0,Active
13272,Potential,31,2,276.56,18.437333,0,Active
13273,"At Risk",113,1,138.98,8.686250,0,Active
13274,Lost,409,1,360.85,18.992105,1,Churned
13275,Lost,383,2,241.66,4.833200,1,Churned
13276,Potential,63,5,1939.26,7.788193,0,Active
13277,Champions,15,7,523.30,22.752174,0,Active
13278,Loyal,40,4,1435.85,13.294907,0,Active
13279,Potential,78,1,137.75,15.305556,0,Active
13280,"At Risk",122,7,2322.63,11.060143,1,Churned
13281,Lost,439,1,350.85,15.947727,1,Churned
13282,Loyal,18,4,1313.19,25.748824,0,Active
13283,Loyal,59,4,373.36,18.668000,0,Active
13284,Lost,330,1,201.19,15.476154,1,Churned
13285,Champions,23,6,3364.59,14.565325,0,Active
13286,Lost,600,1,734.91,14.998163,1,Churned
13287,Lost,603,3,781.59,14.746981,1,Churned
13288,Lost,443,5,927.61,92.761000,1,Churned
13289,Lost,723,1,307.95,19.246875,1,Churned
13290,Lost,438,1,208.63,208.630000,1,Churned
13291,"At Risk",155,11,3320.84,10.124512,1,Churned
13292,Loyal,38,5,994.51,16.856102,0,Active
13293,Lost,392,6,1192.94,16.568611,1,Churned
13294,Lost,189,3,1689.53,16.564020,1,Churned
13295,Lost,359,4,1101.97,16.447313,1,Churned
13296,"At Risk",137,6,792.51,14.953019,1,Churned
13297,Champions,7,7,4368.62,35.517236,0,Active
13298,Potential,1,1,360.00,180.000000,0,Active
13299,Lost,268,3,1218.70,19.656452,1,Churned
13300,"At Risk",169,3,1285.51,23.372909,1,Churned
13301,"At Risk",103,4,618.09,7.630741,0,Active
13302,"At Risk",155,2,159.20,53.066667,1,Churned
13303,Lost,400,1,61.72,15.430000,1,Churned
13304,Lost,351,4,1217.99,15.615256,1,Churned
13305,Champions,4,16,3754.71,18.226748,0,Active
13306,Lost,430,1,53.65,13.412500,1,Churned
13307,"At Risk",120,3,273.34,18.222667,0,Active
13308,Loyal,22,4,1670.37,23.526338,0,Active
13309,Champions,7,6,1706.37,13.125923,0,Active
13310,Champions,28,5,1541.20,16.223158,0,Active
13311,Potential,4,2,598.57,23.021923,0,Active
13312,Lost,451,1,124.75,24.950000,1,Churned
13313,Champions,22,12,3445.32,18.424171,0,Active
13314,Loyal,1,3,775.94,12.515161,0,Active
13315,Lost,689,1,310.26,14.102727,1,Churned
13316,Loyal,37,10,13191.57,75.380400,0,Active
13317,Potential,66,19,6486.09,18.909883,0,Active
13318,Loyal,1,3,640.76,32.038000,0,Active
13319,Champions,5,58,22082.50,23.123037,0,Active
13320,Potential,78,6,2228.10,14.854000,0,Active
13321,Potential,72,2,567.36,51.578182,0,Active
13322,Potential,17,1,199.48,7.979200,0,Active
13323,Champions,3,5,787.85,37.516667,0,Active
13324,Loyal,36,18,10513.47,79.647500,0,Active
13325,Potential,81,1,675.30,56.275000,0,Active
13326,Lost,432,1,281.76,21.673846,1,Churned
13327,Loyal,38,20,9879.48,28.887368,0,Active
13328,Lost,316,1,1308.48,76.969412,1,Churned
