CustomerID,recency,frequency,monetary,r_score,f_score,m_score,total_clv,churn_status,avg_days_between_purchases,lifespan_days,churn_event
12726,28,11,4014.60,2,1,1,4014.60,Active,3.3483,596,1
12727,10,12,5646.53,1,1,1,5646.53,Active,3.1569,644,1
12728,71,5,1070.17,3,3,3,1070.17,"Low Risk",5.2000,312,1
12729,113,1,453.01,3,5,4,453.01,"Medium Risk",0.0000,0,1
12730,521,1,829.25,5,5,3,829.25,"High Risk",0.0000,0,1
12731,23,19,25673.21,2,1,1,25673.21,Active,1.5797,624,1
12732,179,1,236.26,3,5,5,236.26,"Medium Risk",0.0000,0,1
12733,234,6,2326.82,4,2,2,2326.82,"High Risk",2.8261,455,1
12734,352,3,639.65,4,3,3,639.65,"High Risk",2.2222,40,1
12735,315,2,779.57,4,4,3,779.57,"High Risk",0.5238,22,1
12736,332,1,234.00,4,4,5,234.00,"High Risk",0.0000,0,1
12737,498,2,3710.50,5,4,1,3710.50,"High Risk",0.0000,0,1
12738,372,1,310.70,4,4,4,310.70,"High Risk",0.0000,0,1
12739,78,4,2726.73,3,3,2,2726.73,"Low Risk",3.5909,316,1
12740,63,1,427.60,3,5,4,427.60,"Low Risk",0.0000,0,1
12741,529,2,406.07,5,4,4,406.07,"High Risk",0.2667,4,1
12742,599,2,1185.02,5,4,3,1185.02,"High Risk",0.3881,26,1
12743,134,2,546.43,3,4,4,546.43,"Medium Risk",0.0000,0,1
12744,51,14,13158.16,2,1,1,13158.16,"Low Risk",1.5652,540,1
12745,486,3,925.41,5,3,3,925.41,"High Risk",8.9091,196,1
12746,527,3,230.85,5,3,5,230.85,"High Risk",10.7368,204,1
12747,2,32,9164.59,1,1,1,9164.59,Active,2.7652,730,1
12748,0,365,49970.13,1,1,1,49970.13,Active,0.1006,735,1
12749,3,16,6328.49,1,1,1,6328.49,Active,1.3048,518,1
12750,128,1,275.88,3,5,4,275.88,"Medium Risk",0.0000,0,1
12751,444,1,268.27,5,5,4,268.27,"High Risk",0.0000,0,1
12752,81,1,4366.78,3,5,1,4366.78,"Low Risk",0.0000,0,1
12753,3,11,21024.01,1,1,1,21024.01,Active,1.5677,359,1
12754,235,5,2949.12,4,3,1,2949.12,"High Risk",1.1406,73,1
12755,249,22,6406.35,4,1,1,6406.35,"High Risk",4.2069,488,1
12756,86,1,112.08,3,5,5,112.08,"Low Risk",0.0000,0,1
12757,15,19,4227.70,1,1,1,4227.70,Active,0.5213,196,1
12758,116,8,9779.00,3,2,1,9779.00,"Medium Risk",1.9684,622,1
12759,52,8,5020.74,2,2,1,5020.74,"Low Risk",2.2691,683,1
12760,455,1,347.80,5,5,4,347.80,"High Risk",0.0000,0,1
12761,457,2,782.95,5,4,3,782.95,"High Risk",0.2692,7,1
12762,7,2,1898.52,1,4,2,1898.52,Active,0.2647,18,1
12763,138,2,814.16,3,4,3,814.16,"Medium Risk",7.0000,231,1
12764,316,1,1693.88,4,4,2,1693.88,"High Risk",0.0000,0,1
12765,472,6,1404.58,5,2,2,1404.58,"High Risk",2.5224,169,1
12766,3,11,10026.43,1,1,1,10026.43,Active,0.8821,404,1
12767,375,1,949.82,4,4,3,949.82,"High Risk",0.0000,0,1
12768,431,2,0.00,5,4,5,0.00,"High Risk",1.0000,19,1
12769,238,1,1143.60,4,5,3,1143.60,"High Risk",0.0000,0,1
12770,210,7,2975.95,4,2,1,2975.95,"High Risk",11.1389,401,1
12771,464,2,262.50,5,4,4,262.50,"High Risk",1.4000,21,1
12772,59,1,892.47,3,5,3,892.47,"Low Risk",0.0000,0,1
12773,564,2,0.00,5,4,5,0.00,"High Risk",0.0000,0,1
12774,535,1,98.70,5,5,5,98.70,"High Risk",0.0000,0,1
12775,17,8,1651.32,1,2,2,1651.32,Active,4.8395,392,1
12776,667,1,55.50,5,5,5,55.50,"High Risk",0.0000,0,1
12777,457,1,519.45,5,5,4,519.45,"High Risk",0.0000,0,1
12778,19,10,1757.68,2,1,2,1757.68,Active,5.1140,583,1
12779,21,21,6406.76,2,1,1,6406.76,Active,2.4320,715,1
12780,598,1,337.40,5,5,4,337.40,"High Risk",0.0000,0,1
12781,21,5,707.72,2,2,3,707.72,Active,9.0690,263,1
12782,4,14,4526.04,1,1,1,4526.04,Active,2.1458,515,1
12783,2,8,1603.87,1,2,2,1603.87,Active,0.8588,73,1
12784,9,3,1804.75,1,3,2,1804.75,Active,4.0000,520,1
12785,2,5,1079.31,1,2,3,1079.31,Active,12.7895,729,1
12786,609,1,728.50,5,5,3,728.50,"High Risk",0.0000,0,1
12787,9,5,859.18,1,2,3,859.18,Active,9.1818,404,1
12788,463,4,444.90,5,3,4,444.90,"High Risk",2.6000,65,1
12789,65,3,273.35,3,3,4,273.35,"Low Risk",89.7143,628,1
12790,192,3,563.45,4,4,4,563.45,"High Risk",5.5897,218,1
12791,373,8,777.75,4,2,3,777.75,"High Risk",8.0968,251,1
12792,256,3,813.88,4,3,3,813.88,"High Risk",9.0638,426,1
12793,334,3,1017.33,4,3,3,1017.33,"High Risk",1.3400,67,1
12794,53,2,860.41,2,4,3,860.41,"Low Risk",1.0227,45,1
12795,18,1,430.48,1,5,4,430.48,Active,0.0000,0,1
12796,628,1,381.00,5,5,4,381.00,"High Risk",0.0000,0,1
12797,360,6,725.46,4,2,3,725.46,"High Risk",1.3333,64,1
12798,10,4,8510.93,1,3,1,8510.93,Active,12.8438,411,1
12799,529,1,219.35,5,5,5,219.35,"High Risk",0.0000,0,1
12800,470,3,584.25,5,3,3,584.25,"High Risk",6.2424,206,1
12801,477,2,1031.87,5,4,3,1031.87,"High Risk",0.4600,23,1
12802,183,9,2350.42,3,2,2,2350.42,"High Risk",2.7338,380,1
12803,393,1,1092.81,4,4,3,1092.81,"High Risk",0.0000,0,1
12804,465,2,327.02,5,4,4,327.02,"High Risk",0.5303,35,1
12805,381,4,1434.95,4,3,2,1434.95,"High Risk",5.1404,293,1
12806,435,4,2878.96,5,3,1,2878.96,"High Risk",2.3182,153,1
12807,382,3,269.95,4,3,4,269.95,"High Risk",0.2353,4,1
12808,36,5,906.10,2,2,3,906.10,"Low Risk",8.0377,426,1
12809,168,8,1705.34,3,2,2,1705.34,"Medium Risk",5.4432,479,1
12810,534,2,534.99,5,4,4,534.99,"High Risk",4.5806,142,1
12811,260,5,1033.90,4,2,3,1033.90,"High Risk",3.0364,167,1
12812,44,1,229.64,2,5,5,229.64,"Low Risk",0.0000,0,1
12813,501,3,1687.80,5,3,2,1687.80,"High Risk",4.3636,192,1
12814,101,1,125.92,3,5,5,125.92,"Medium Risk",0.0000,0,1
12815,147,2,1063.46,3,4,3,1063.46,"Medium Risk",1.1087,51,1
12816,95,2,572.20,3,4,4,572.20,"Medium Risk",2.8929,81,1
12817,281,3,690.98,4,3,3,690.98,"High Risk",6.3750,153,1
12818,178,2,1517.88,3,4,2,1517.88,"Medium Risk",5.5333,83,1
12819,458,1,540.52,5,5,4,540.52,"High Risk",0.0000,0,1
12820,3,13,2647.94,1,1,2,2647.94,Active,4.5123,731,1
12821,214,2,220.80,4,4,5,220.80,"High Risk",33.0833,397,1
12822,70,3,918.98,3,3,3,918.98,"Low Risk",0.3696,17,1
12823,74,18,6501.50,3,1,1,6501.50,"Low Risk",35.5882,605,1
12824,59,1,397.12,3,5,4,397.12,"Low Risk",0.0000,0,1
12825,521,2,518.63,5,4,4,518.63,"High Risk",5.2174,120,1
12826,2,15,2928.69,1,1,1,2928.69,Active,4.2294,719,1
12827,5,3,430.15,1,3,4,430.15,Active,1.6250,39,1
12828,2,6,1018.71,1,2,3,1018.71,Active,2.3273,128,1
12829,322,4,345.35,4,3,4,345.35,"High Risk",12.0000,228,1
12830,37,7,6748.40,2,2,1,6748.40,"Low Risk",3.5263,134,1
12831,262,3,451.11,4,3,4,451.11,"High Risk",9.5714,201,1
12832,32,2,383.03,2,4,4,383.03,"Low Risk",2.5385,66,1
12833,145,1,417.38,3,5,4,417.38,"Medium Risk",0.0000,0,1
12834,282,1,312.38,4,4,4,312.38,"High Risk",0.0000,0,1
12835,418,49,6018.67,5,1,1,6018.67,"High Risk",0.5056,318,1
12836,59,17,6546.47,3,1,1,6546.47,"Low Risk",1.6283,679,1
12837,173,2,688.41,3,4,3,688.41,"Medium Risk",4.3516,396,1
12838,33,12,3376.03,2,1,1,3376.03,"Low Risk",1.3122,559,1
12839,2,31,9927.83,1,1,1,9927.83,Active,1.2479,730,1
12840,143,11,4013.87,3,1,1,4013.87,"Medium Risk",2.9500,531,1
12841,4,42,7390.48,1,1,1,7390.48,Active,0.7143,515,1
12842,70,4,1917.99,3,3,2,1917.99,"Low Risk",14.1915,667,1
12843,65,34,6345.61,3,1,1,6345.61,"Low Risk",2.8865,661,1
12844,29,4,648.60,2,3,3,648.60,Active,5.5294,564,1
12845,267,4,354.09,4,3,4,354.09,"High Risk",0.8846,23,1
12846,682,1,15.58,5,5,5,15.58,"High Risk",NULL,0,1
12847,22,2,1636.90,2,4,2,1636.90,Active,2.9200,365,1
12848,675,1,208.00,5,5,5,208.00,"High Risk",0.0000,0,1
12849,31,6,3090.56,2,2,1,3090.56,"Low Risk",3.8095,560,1
12850,445,1,330.00,5,5,4,330.00,"High Risk",0.0000,0,1
12851,96,2,284.13,3,4,4,284.13,"Medium Risk",4.8228,381,1
12852,290,2,299.75,4,4,4,299.75,"High Risk",0.2105,4,1
12853,107,16,3728.50,3,1,1,3728.50,"Medium Risk",3.6218,565,1
12854,78,11,2922.37,3,1,1,2922.37,"Low Risk",2.3723,650,1
12855,372,4,650.94,4,3,3,650.94,"High Risk",0.4348,30,1
12856,7,8,2162.68,1,2,2,2162.68,Active,0.1772,56,1
12857,210,7,3684.25,4,2,1,3684.25,"High Risk",3.9091,473,1
12858,383,2,151.73,4,4,5,151.73,"High Risk",6.1020,299,1
12859,458,1,575.10,5,5,4,575.10,"High Risk",0.0000,0,1
12860,693,1,55.47,5,5,5,55.47,"High Risk",0.0000,0,1
12861,619,1,68.25,5,5,5,68.25,"High Risk",0.0000,0,1
12862,425,2,1008.32,5,4,3,1008.32,"High Risk",0.5303,70,1
12863,52,7,2775.55,2,2,2,2775.55,"Low Risk",11.1875,537,1
12864,138,2,299.57,3,4,4,299.57,"Medium Risk",61.6667,370,1
12865,26,5,3303.31,2,2,1,3303.31,Active,2.3077,450,1
12866,283,3,1227.35,4,3,2,1227.35,"High Risk",3.5323,219,1
12867,26,16,7862.69,2,1,1,7862.69,Active,0.6484,697,1
12868,185,8,2247.06,3,2,2,2247.06,"High Risk",1.4276,207,1
12869,681,1,337.67,5,5,4,337.67,"High Risk",0.0000,0,1
12870,366,4,1647.15,4,3,2,1647.15,"High Risk",2.6875,258,1
12871,84,3,744.02,3,3,3,744.02,"Low Risk",20.8824,355,1
12872,326,13,3678.34,4,1,1,3678.34,"High Risk",0.9382,410,1
12873,282,3,2027.30,4,3,2,2027.30,"High Risk",11.7353,399,1
12874,385,3,933.42,4,3,3,933.42,"High Risk",3.5208,169,1
12875,143,5,1356.99,3,3,2,1356.99,"Medium Risk",79.1429,554,1
12876,57,5,4068.59,2,3,1,4068.59,"Low Risk",3.1353,533,1
12877,3,20,2955.17,1,1,1,2955.17,Active,2.4891,687,1
12878,18,3,841.64,1,3,3,841.64,Active,5.1667,248,1
12879,44,4,552.57,2,3,4,552.57,"Low Risk",4.2727,47,1
12880,381,2,640.13,4,4,3,640.13,"High Risk",5.5143,193,1
12881,275,1,298.00,4,4,4,298.00,"High Risk",0.0000,0,1
12882,9,2,1463.04,1,4,2,1463.04,Active,2.0000,24,1
12883,24,4,703.47,2,3,3,703.47,Active,1.5854,65,1
12884,88,1,309.05,3,5,4,309.05,"Low Risk",0.0000,0,1
12885,63,4,1158.27,3,3,3,1158.27,"Low Risk",0.8451,60,1
12886,67,3,1351.09,3,3,2,1351.09,"Low Risk",1.7882,152,1
12887,383,1,222.40,4,4,5,222.40,"High Risk",0.0000,0,1
12888,214,4,313.77,4,3,4,313.77,"High Risk",6.8333,41,1
12889,381,6,365.66,4,2,4,365.66,"High Risk",4.6538,121,1
12890,24,2,717.27,2,4,3,717.27,Active,2.6304,363,1
12891,185,12,819.50,3,1,3,819.50,"High Risk",43.0909,474,1
12892,396,1,263.38,4,4,4,263.38,"High Risk",0.0000,0,1
12893,30,1,188.14,2,5,5,188.14,"Low Risk",0.0000,0,1
12894,575,1,157.35,5,5,5,157.35,"High Risk",0.0000,0,1
12895,42,3,347.30,2,3,4,347.30,"Low Risk",1.9130,44,1
12896,730,1,-29.75,5,5,5,-29.75,"High Risk",NULL,0,1
12897,204,4,514.25,4,3,4,514.25,"High Risk",26.0769,339,1
12898,463,2,310.96,5,4,4,310.96,"High Risk",6.3226,196,1
12899,413,1,366.40,4,5,4,366.40,"High Risk",0.0000,0,1
12900,422,1,340.33,5,5,4,340.33,"High Risk",0.0000,0,1
12901,8,36,16293.10,1,1,1,16293.10,Active,2.1129,262,1
12902,264,1,138.68,4,4,5,138.68,"High Risk",0.0000,0,1
12903,428,1,833.53,5,5,3,833.53,"High Risk",0.0000,0,1
12904,18,2,509.58,1,4,4,509.58,Active,2.1690,154,1
12905,576,3,1011.82,5,3,3,1011.82,"High Risk",1.9630,106,1
12906,11,5,2919.81,1,2,1,2919.81,Active,1.0806,67,1
12907,395,3,440.36,4,3,4,440.36,"High Risk",9.2143,258,1
12908,58,7,1272.00,3,2,2,1272.00,"Low Risk",95.3333,572,1
12909,39,13,3034.77,2,1,1,3034.77,"Low Risk",3.6766,614,1
12910,23,14,5747.02,2,1,1,5747.02,Active,4.3650,598,1
12911,551,1,1680.47,5,5,2,1680.47,"High Risk",0.0000,0,1
12912,2,5,1662.30,1,2,2,1662.30,Active,1.6522,38,1
12913,4,13,6700.86,1,1,1,6700.86,Active,7.7263,734,1
12914,400,1,223.98,4,5,5,223.98,"High Risk",0.0000,0,1
12915,148,8,1084.85,3,2,3,1084.85,"Medium Risk",5.5125,441,1
12916,138,8,4630.22,3,2,1,4630.22,"Medium Risk",2.9514,546,1
12917,128,8,4329.50,3,2,1,4329.50,"Medium Risk",11.5769,602,1
12918,626,3,-10953.50,5,3,5,-10953.50,"High Risk",0.0000,0,1
12919,8,8,1301.44,1,2,2,1301.44,Active,3.1569,161,1
12920,17,4,488.09,1,3,4,488.09,Active,12.0000,708,1
12921,3,103,34639.45,1,1,1,34639.45,Active,0.4562,735,1
12922,161,1,405.38,3,5,4,405.38,"Medium Risk",0.0000,0,1
12923,64,3,789.87,3,3,3,789.87,"Low Risk",8.3770,511,1
12924,88,14,2423.15,3,1,2,2423.15,"Low Risk",8.5600,642,1
12925,4,3,729.33,1,3,3,729.33,Active,12.0000,588,1
12926,411,4,1548.46,4,3,2,1548.46,"High Risk",1.1502,314,1
12927,394,1,197.31,4,4,5,197.31,"High Risk",0.0000,0,1
12928,35,12,4304.89,2,1,1,4304.89,"Low Risk",2.8876,514,1
12929,122,2,105.10,3,4,5,105.10,"Medium Risk",23.6250,189,1
12930,78,4,409.90,3,3,4,409.90,"Low Risk",3.5769,93,1
12931,21,71,71299.67,2,1,1,71299.67,Active,2.5516,717,1
12932,539,8,1698.56,5,2,2,1698.56,"High Risk",1.3617,128,1
12933,24,11,1627.28,2,1,2,1627.28,Active,2.3579,705,1
12934,736,1,181.65,5,5,5,181.65,"High Risk",0.0000,0,1
12935,2,19,4182.01,1,1,1,4182.01,Active,2.3359,605,1
12936,17,5,1012.90,1,2,3,1012.90,Active,0.9839,61,1
12937,15,9,3097.61,1,2,1,3097.61,Active,3.3380,721,1
12938,25,1,114.14,2,5,5,114.14,Active,0.0000,0,1
12939,64,20,25264.80,3,1,1,25264.80,"Low Risk",7.4353,632,1
12940,46,4,876.29,2,3,3,876.29,"Low Risk",0.4020,41,1
12941,724,1,377.49,5,5,4,377.49,"High Risk",0.0000,0,1
12942,131,3,942.65,3,3,3,942.65,"Medium Risk",2.6000,234,1
12943,301,4,489.00,4,3,4,489.00,"High Risk",11.6923,304,1
12944,35,2,604.51,2,4,3,604.51,"Low Risk",11.0000,319,1
12945,288,2,900.11,4,4,3,900.11,"High Risk",7.3600,368,1
12946,436,1,324.45,5,5,4,324.45,"High Risk",0.0000,0,1
12947,143,11,1711.33,3,1,2,1711.33,"Medium Risk",1.9328,230,1
12948,16,10,2306.18,1,1,2,2306.18,Active,5.7222,721,1
12949,30,28,15391.00,2,1,1,15391.00,"Low Risk",0.9751,706,1
12950,2,3,1843.00,1,3,2,1843.00,Active,1.0000,22,1
12951,8,20,3164.42,1,1,1,3164.42,Active,3.4500,690,1
12952,5,5,1382.84,1,2,2,1382.84,Active,0.9241,73,1
12953,9,2,828.81,1,4,3,828.81,Active,10.9149,513,1
12954,638,1,162.45,5,5,5,162.45,"High Risk",0.0000,0,1
12955,1,14,4734.26,1,1,1,4734.26,Active,1.4615,266,1
12956,306,4,521.89,4,3,4,521.89,"High Risk",10.1951,418,1
12957,4,21,8628.42,1,1,1,8628.42,Active,1.4509,724,1
12958,400,2,539.49,4,4,4,539.49,"High Risk",3.2679,183,1
12959,484,2,133.35,5,4,5,133.35,"High Risk",26.6250,213,1
12960,413,4,1322.07,4,3,2,1322.07,"High Risk",3.5942,248,1
12961,379,1,211.99,4,4,5,211.99,"High Risk",0.0000,0,1
12962,7,2,266.39,1,4,4,266.39,Active,7.0667,106,1
12963,8,14,3512.79,1,1,1,3512.79,Active,2.6071,511,1
12964,437,1,132.24,5,5,5,132.24,"High Risk",0.0000,0,1
12965,89,1,771.91,3,5,3,771.91,"Low Risk",0.0000,0,1
12966,9,1,160.18,1,5,5,160.18,Active,0.0000,0,1
12967,3,5,3840.77,1,2,1,3840.77,Active,4.0860,380,1
12968,112,1,135.95,3,5,5,135.95,"Medium Risk",0.0000,0,1
12969,602,1,122.45,5,5,5,122.45,"High Risk",0.0000,0,1
12970,7,10,1524.97,1,1,2,1524.97,Active,1.9058,728,1
12971,3,120,15482.74,1,1,1,15482.74,Active,1.6846,721,1
12972,413,6,1115.95,4,2,3,1115.95,"High Risk",2.9524,248,1
12973,413,1,385.55,4,5,4,385.55,"High Risk",0.0000,0,1
12974,197,2,408.95,4,4,4,408.95,"High Risk",11.8710,368,1
12975,430,8,1993.99,5,2,2,1993.99,"High Risk",2.5897,303,1
12976,211,8,3156.38,4,2,1,3156.38,"High Risk",2.9673,454,1
12977,156,4,517.63,3,3,4,517.63,"Medium Risk",6.1207,355,1
12978,385,6,2496.07,4,2,2,2496.07,"High Risk",2.1104,344,1
12979,729,2,479.54,5,4,4,479.54,"High Risk",0.0000,0,1
12980,155,26,15909.39,3,1,1,15909.39,"Medium Risk",10.0345,582,1
12981,29,2,372.22,2,4,4,372.22,Active,5.4737,104,1
12982,239,17,2562.12,4,1,2,2562.12,"High Risk",1.7230,367,1
12983,598,1,490.08,5,5,4,490.08,"High Risk",0.0000,0,1
12984,18,1,97.50,1,5,5,97.50,Active,0.0000,0,1
12985,0,3,1215.62,1,3,2,1215.62,Active,0.3636,28,1
12986,402,12,1991.59,4,1,2,1991.59,"High Risk",2.0213,285,1
12987,73,6,1298.51,3,2,2,1298.51,"Low Risk",9.1791,615,1
12988,292,1,535.32,4,4,4,535.32,"High Risk",0.0000,0,1
12989,3,39,12846.80,1,1,1,12846.80,Active,6.9808,726,1
12990,31,7,955.50,2,2,3,955.50,"Low Risk",22.6154,588,1
12991,23,3,764.82,2,3,3,764.82,Active,8.3182,366,1
12992,725,1,93.35,5,5,5,93.35,"High Risk",0.0000,0,1
12993,23,10,1191.26,2,1,2,1191.26,Active,7.8519,636,1
12994,4,5,902.22,1,2,3,902.22,Active,3.6667,264,1
12995,77,2,200.72,3,4,5,200.72,"Low Risk",2.0000,8,1
12996,375,1,355.50,4,4,4,355.50,"High Risk",0.0000,0,1
12997,22,16,2065.11,2,1,2,2065.11,Active,5.8333,700,1
12998,492,4,897.38,5,3,3,897.38,"High Risk",2.6833,161,1
12999,196,3,455.88,4,4,4,455.88,"High Risk",1.8148,49,1
13000,106,5,965.00,3,3,3,965.00,"Medium Risk",9.6719,619,1
13001,4,37,24136.05,1,1,1,24136.05,Active,0.7107,732,1
13002,318,3,414.13,4,3,4,414.13,"High Risk",5.2727,116,1
13003,105,3,149.05,3,3,5,149.05,"Medium Risk",21.8000,109,1
13004,11,46,11143.99,1,1,1,11143.99,Active,0.8329,713,1
13005,173,6,935.03,3,2,3,935.03,"Medium Risk",4.8136,284,1
13006,56,1,81.57,2,5,5,81.57,"Low Risk",0.0000,0,1
13007,579,1,175.25,5,5,5,175.25,"High Risk",0.0000,0,1
13008,323,7,543.28,4,2,4,543.28,"High Risk",10.5263,400,1
13009,672,1,234.00,5,5,5,234.00,"High Risk",0.0000,0,1
13010,374,2,330.12,4,4,4,330.12,"High Risk",24.9091,274,1
13011,372,1,101.10,4,4,5,101.10,"High Risk",0.0000,0,1
13012,9,15,2591.18,1,1,2,2591.18,Active,3.3506,583,1
13013,1,31,12601.82,1,1,1,12601.82,Active,1.3022,724,1
13014,2,18,5220.83,1,1,1,5220.83,Active,1.7842,430,1
13015,53,14,6465.72,2,1,1,6465.72,"Low Risk",1.5363,550,1
13016,73,3,789.89,3,3,3,789.89,"Low Risk",1.0870,50,1
13017,7,1,204.00,1,5,5,204.00,Active,NULL,0,1
13018,16,37,9742.81,1,1,1,9742.81,Active,1.0446,632,1
13019,379,8,1212.95,4,2,2,1212.95,"High Risk",6.3214,354,1
13020,548,5,606.96,5,2,3,606.96,"High Risk",2.7073,111,1
13021,4,24,4786.38,1,1,1,4786.38,Active,2.7547,730,1
13022,429,1,65.30,5,5,5,65.30,"High Risk",0.0000,0,1
13023,64,3,1449.03,3,3,2,1449.03,"Low Risk",6.1867,464,1
13024,464,3,535.42,5,3,4,535.42,"High Risk",3.5758,118,1
13025,731,1,323.39,5,5,4,323.39,"High Risk",0.0000,0,1
13026,1,13,1690.12,1,1,2,1690.12,Active,8.5294,725,1
13027,113,23,17148.00,3,1,1,17148.00,"Medium Risk",6.4607,575,1
13028,22,3,659.68,2,3,3,659.68,Active,0.5000,23,1
13029,30,5,1927.30,2,2,2,1927.30,"Low Risk",30.8125,493,1
13030,11,2,1227.22,1,4,2,1227.22,Active,2.2595,357,1
13031,407,5,3419.27,4,2,1,3419.27,"High Risk",0.3387,147,1
13032,38,11,2817.59,2,1,2,2817.59,"Low Risk",1.9358,422,1
13033,357,2,220.55,4,4,5,220.55,"High Risk",6.0000,72,1
13034,54,3,922.68,2,3,3,922.68,"Low Risk",6.4259,347,1
13035,57,4,1328.95,2,3,2,1328.95,"Low Risk",8.5000,374,1
13036,684,1,307.10,5,5,4,307.10,"High Risk",0.0000,0,1
13037,138,16,3842.55,3,1,1,3842.55,"Medium Risk",2.4917,598,1
13038,80,3,908.46,3,3,3,908.46,"Low Risk",7.7778,210,1
13039,584,4,1010.73,5,3,3,1010.73,"High Risk",2.5556,138,1
13040,8,2,676.99,1,4,3,676.99,Active,0.5952,25,1
13041,450,4,799.13,5,3,3,799.13,"High Risk",4.0882,139,1
13042,584,4,1522.79,5,3,2,1522.79,"High Risk",0.7437,148,1
13043,253,2,471.57,4,4,4,471.57,"High Risk",1.5385,20,1
13044,291,13,4824.20,4,1,1,4824.20,"High Risk",0.9738,409,1
13045,99,3,808.92,3,3,3,808.92,"Medium Risk",8.7955,387,1
13046,30,3,949.25,2,3,3,949.25,"Low Risk",7.7455,426,1
13047,31,42,8466.72,2,1,1,8466.72,"Low Risk",1.5692,692,1
13048,14,13,4035.16,1,1,1,4035.16,Active,2.4522,667,1
13049,64,5,1384.14,3,3,2,1384.14,"Low Risk",12.4815,337,1
13050,9,57,11822.44,1,1,1,11822.44,Active,0.6836,715,1
13051,578,2,155.80,5,4,5,155.80,"High Risk",13.6667,41,1
13052,212,7,3168.53,4,2,1,3168.53,"High Risk",1.7540,442,1
13053,621,1,127.65,5,5,5,127.65,"High Risk",0.0000,0,1
13054,682,1,-14.00,5,5,5,-14.00,"High Risk",NULL,0,1
13055,64,6,2292.51,3,2,2,2292.51,"Low Risk",2.3248,365,1
13056,551,1,209.48,5,5,5,209.48,"High Risk",0.0000,0,1
13057,530,4,540.74,5,3,4,540.74,"High Risk",2.4048,101,1
13058,24,3,271.40,2,3,4,271.40,Active,18.1429,127,1
13059,249,12,2272.62,4,1,2,2272.62,"High Risk",1.8088,369,1
13060,253,1,307.53,4,4,4,307.53,"High Risk",0.0000,0,1
13061,72,1,248.61,3,5,5,248.61,"Low Risk",0.0000,0,1
13062,191,1,346.98,4,5,4,346.98,"High Risk",0.0000,0,1
13063,480,1,188.40,5,5,5,188.40,"High Risk",0.0000,0,1
13064,12,6,1680.74,1,2,2,1680.74,Active,6.2258,579,1
13065,373,6,1255.96,4,2,2,1255.96,"High Risk",2.2895,174,1
13066,24,3,430.90,2,3,4,430.90,Active,0.1667,8,1
13067,82,3,508.51,3,3,4,508.51,"Low Risk",11.7419,364,1
13068,10,2,344.00,1,4,4,344.00,Active,309.0000,309,1
13069,0,42,8747.47,1,1,1,8747.47,Active,0.4673,543,1
13070,192,5,743.90,4,3,3,743.90,"High Risk",16.0294,545,1
13071,612,1,129.22,5,5,5,129.22,"High Risk",0.0000,0,1
13072,266,1,177.15,4,4,5,177.15,"High Risk",0.0000,0,1
13073,411,2,418.08,4,4,4,418.08,"High Risk",1.0000,26,1
13074,511,5,1362.84,5,2,2,1362.84,"High Risk",7.3103,212,1
13075,129,1,919.61,3,5,3,919.61,"Medium Risk",0.0000,0,1
13076,457,1,135.40,5,5,5,135.40,"High Risk",0.0000,0,1
13077,1,14,3040.17,1,1,1,3040.17,Active,2.0595,727,1
13078,1,95,28883.83,1,1,1,28883.83,Active,0.8630,737,1
13079,4,6,419.18,1,2,4,419.18,Active,25.8125,413,1
13080,179,5,260.83,3,3,4,260.83,"Medium Risk",22.6316,430,1
13081,1,44,58328.15,1,1,1,58328.15,Active,0.3005,730,1
13082,126,25,7268.92,3,1,1,7268.92,"Medium Risk",4.4436,591,1
13083,4,3,395.43,1,3,4,395.43,Active,20.0476,421,1
13084,487,2,116.45,5,4,5,116.45,"High Risk",1.3333,4,1
13085,157,10,1459.46,3,2,2,1459.46,"Medium Risk",6.3846,581,1
13086,382,1,439.33,4,4,4,439.33,"High Risk",0.0000,0,1
13087,726,1,313.64,5,5,4,313.64,"High Risk",0.0000,0,1
13088,417,1,236.11,5,5,5,236.11,"High Risk",0.0000,0,1
13089,2,247,113214.19,1,1,1,113214.19,Active,0.2138,735,1
13090,8,30,13771.28,1,1,1,13771.28,Active,1.6759,486,1
13091,21,6,-130.22,2,2,5,-130.22,Active,5.8678,710,1
13092,70,15,2007.33,3,1,2,2007.33,"Low Risk",5.2368,597,1
13093,267,88,54073.73,4,1,1,54073.73,"High Risk",0.4216,468,1
13094,21,17,2214.66,2,1,2,2214.66,Active,9.9459,368,1
13095,70,1,74.40,3,5,5,74.40,"Low Risk",0.0000,0,1
13096,394,1,419.70,4,4,4,419.70,"High Risk",NULL,0,1
13097,32,40,12861.73,2,1,1,12861.73,"Low Risk",0.6782,706,1
13098,1,41,28658.88,1,1,1,28658.88,Active,0.5232,316,1
13099,99,1,207.36,3,5,5,207.36,"Medium Risk",NULL,0,1
13100,624,1,-1598.67,5,5,5,-1598.67,"High Risk",NULL,0,1
13101,234,4,695.40,4,3,3,695.40,"High Risk",8.9400,447,1
13102,1,42,11440.12,1,1,1,11440.12,Active,1.1597,581,1
13103,39,3,709.64,2,3,3,709.64,"Low Risk",16.8125,538,1
13104,3,9,1709.10,1,2,2,1709.10,Active,22.4138,650,1
13105,436,1,72.00,5,5,5,72.00,"High Risk",NULL,0,1
13106,128,3,586.46,3,3,3,586.46,"Medium Risk",17.8125,285,1
13107,44,15,5109.62,2,1,1,5109.62,"Low Risk",3.6543,687,1
